,time,price,volume
229,2021-06-15 15:43:31,130020.0,1
230,2021-06-15 15:43:32,130015.0,10
231,2021-06-15 15:43:33,130015.0,1
232,2021-06-15 15:43:33,130010.0,3
233,2021-06-15 15:43:34,130010.0,1
234,2021-06-15 15:43:34,130015.0,1
235,2021-06-15 15:43:35,130010.0,1
236,2021-06-15 15:43:35,130025.0,5
237,2021-06-15 15:43:36,130020.0,1
238,2021-06-15 15:43:36,130025.0,2
239,2021-06-15 15:43:37,130025.0,2
240,2021-06-15 15:43:37,130020.0,12
241,2021-06-15 15:43:38,130020.0,1
242,2021-06-15 15:43:38,130025.0,1
243,2021-06-15 15:43:39,130025.0,14
244,2021-06-15 15:43:39,130020.0,3
245,2021-06-15 15:43:40,130020.0,6
246,2021-06-15 15:43:40,130015.0,36
247,2021-06-15 15:43:41,130015.0,1
248,2021-06-15 15:43:41,130010.0,1
249,2021-06-15 15:43:42,130010.0,1
250,2021-06-15 15:43:42,130020.0,5
251,2021-06-15 15:43:43,130010.0,1
252,2021-06-15 15:43:43,130015.0,1
253,2021-06-15 15:43:44,130010.0,1
254,2021-06-15 15:43:44,130015.0,4
255,2021-06-15 15:43:45,130010.0,1
256,2021-06-15 15:43:45,130000.0,1
257,2021-06-15 15:43:46,130005.0,4
258,2021-06-15 15:43:47,130005.0,5
259,2021-06-15 15:43:47,130005.0,1
260,2021-06-15 15:43:48,130000.0,40
261,2021-06-15 15:43:48,130000.0,1
262,2021-06-15 15:43:49,130000.0,3
263,2021-06-15 15:43:49,130000.0,1
264,2021-06-15 15:43:50,130000.0,10
265,2021-06-15 15:43:50,130000.0,6
266,2021-06-15 15:43:51,129995.0,4
267,2021-06-15 15:43:51,129995.0,4
268,2021-06-15 15:43:52,130000.0,1
269,2021-06-15 15:43:52,129995.0,5
270,2021-06-15 15:43:53,130005.0,1
271,2021-06-15 15:43:53,130000.0,1
272,2021-06-15 15:43:54,130005.0,2
273,2021-06-15 15:43:54,130005.0,1
274,2021-06-15 15:43:55,130000.0,36
275,2021-06-15 15:43:55,129995.0,1
276,2021-06-15 15:43:56,129995.0,6
277,2021-06-15 15:43:57,130000.0,1
278,2021-06-15 15:43:57,129995.0,1
279,2021-06-15 15:43:58,129995.0,1
280,2021-06-15 15:43:58,129995.0,1
281,2021-06-15 15:43:59,130000.0,2
282,2021-06-15 15:43:59,129995.0,5
283,2021-06-15 15:44:00,129995.0,55
284,2021-06-15 15:44:00,129995.0,1
285,2021-06-15 15:44:01,129990.0,1
286,2021-06-15 15:44:01,129995.0,1
287,2021-06-15 15:44:02,129990.0,5
288,2021-06-15 15:44:02,129990.0,4
289,2021-06-15 15:44:03,129990.0,8
290,2021-06-15 15:44:03,129985.0,46
291,2021-06-15 15:44:04,129990.0,1
292,2021-06-15 15:44:04,129990.0,3
293,2021-06-15 15:44:05,129995.0,5
294,2021-06-15 15:44:05,130000.0,2
295,2021-06-15 15:44:06,130000.0,5
296,2021-06-15 15:44:06,130000.0,1
297,2021-06-15 15:44:07,130000.0,50
298,2021-06-15 15:44:07,129990.0,35
299,2021-06-15 15:44:08,129990.0,21
300,2021-06-15 15:44:08,129990.0,1
301,2021-06-15 15:44:09,129990.0,2
302,2021-06-15 15:44:10,130005.0,1
303,2021-06-15 15:44:10,130000.0,2
304,2021-06-15 15:44:11,130010.0,1
305,2021-06-15 15:44:11,130005.0,5
306,2021-06-15 15:44:12,130005.0,50
307,2021-06-15 15:44:12,130000.0,1
308,2021-06-15 15:44:13,130005.0,2
309,2021-06-15 15:44:13,130005.0,2
310,2021-06-15 15:44:14,130005.0,1
311,2021-06-15 15:44:14,130005.0,44
312,2021-06-15 15:44:15,130005.0,2
313,2021-06-15 15:44:15,130015.0,1
314,2021-06-15 15:44:16,130020.0,1
315,2021-06-15 15:44:16,130020.0,1
316,2021-06-15 15:44:17,130020.0,1
317,2021-06-15 15:44:17,130020.0,90
318,2021-06-15 15:44:18,130020.0,4
319,2021-06-15 15:44:18,130020.0,1
320,2021-06-15 15:44:19,130020.0,2
321,2021-06-15 15:44:19,130020.0,2
322,2021-06-15 15:44:20,130020.0,20
323,2021-06-15 15:44:21,130020.0,3
324,2021-06-15 15:44:21,130015.0,1
325,2021-06-15 15:44:21,130015.0,1
326,2021-06-15 15:44:22,130015.0,1
327,2021-06-15 15:44:23,130020.0,6
328,2021-06-15 15:44:23,130015.0,20
329,2021-06-15 15:44:24,130020.0,1
330,2021-06-15 15:44:24,130020.0,2
331,2021-06-15 15:44:25,130015.0,1
332,2021-06-15 15:44:25,130020.0,5
333,2021-06-15 15:44:26,130020.0,1
334,2021-06-15 15:44:26,130015.0,25
335,2021-06-15 15:44:27,130015.0,1
336,2021-06-15 15:44:27,130010.0,10
337,2021-06-15 15:44:28,130010.0,1
338,2021-06-15 15:44:28,130010.0,21
339,2021-06-15 15:44:29,130010.0,1
340,2021-06-15 15:44:29,130015.0,3
341,2021-06-15 15:44:30,130015.0,1
342,2021-06-15 15:44:30,130015.0,2
343,2021-06-15 15:44:31,130010.0,5
344,2021-06-15 15:44:31,130005.0,1
345,2021-06-15 15:44:32,129995.0,106
346,2021-06-15 15:44:33,129995.0,3
347,2021-06-15 15:44:33,129995.0,2
348,2021-06-15 15:44:34,130000.0,1
349,2021-06-15 15:44:34,130000.0,2
350,2021-06-15 15:44:35,130000.0,1
351,2021-06-15 15:44:35,129995.0,2
352,2021-06-15 15:44:36,129985.0,50
353,2021-06-15 15:44:36,129990.0,10
