<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.11	23:22:00	1.19886	1.19887	1.19880	1.19880	14	0	1
2021.03.11	23:23:00	1.19881	1.19881	1.19870	1.19870	20	0	1
2021.03.11	23:24:00	1.19870	1.19870	1.19865	1.19865	11	0	1
2021.03.11	23:25:00	1.19866	1.19867	1.19864	1.19864	11	0	1
2021.03.11	23:26:00	1.19865	1.19865	1.19862	1.19865	11	0	1
2021.03.11	23:27:00	1.19865	1.19865	1.19862	1.19862	8	0	1
2021.03.11	23:28:00	1.19863	1.19865	1.19862	1.19862	14	0	1
2021.03.11	23:29:00	1.19863	1.19867	1.19860	1.19865	34	0	1
2021.03.11	23:30:00	1.19865	1.19866	1.19857	1.19859	23	0	1
2021.03.11	23:31:00	1.19858	1.19858	1.19853	1.19854	19	0	1
2021.03.11	23:32:00	1.19853	1.19856	1.19848	1.19850	22	0	1
2021.03.11	23:33:00	1.19850	1.19855	1.19849	1.19852	13	0	1
2021.03.11	23:34:00	1.19852	1.19854	1.19852	1.19854	15	0	2
2021.03.11	23:35:00	1.19854	1.19854	1.19850	1.19853	13	0	1
2021.03.11	23:36:00	1.19853	1.19858	1.19848	1.19849	28	0	1
2021.03.11	23:37:00	1.19849	1.19854	1.19849	1.19854	29	0	1
2021.03.11	23:38:00	1.19854	1.19861	1.19853	1.19859	19	0	1
2021.03.11	23:39:00	1.19859	1.19860	1.19852	1.19852	18	0	1
2021.03.11	23:40:00	1.19853	1.19857	1.19852	1.19854	17	0	2
2021.03.11	23:41:00	1.19854	1.19854	1.19850	1.19853	17	0	1
2021.03.11	23:42:00	1.19853	1.19855	1.19848	1.19852	19	0	1
2021.03.11	23:43:00	1.19851	1.19852	1.19851	1.19852	8	0	2
2021.03.11	23:44:00	1.19853	1.19857	1.19847	1.19849	25	0	1
2021.03.11	23:45:00	1.19849	1.19849	1.19843	1.19848	19	0	1
2021.03.11	23:46:00	1.19847	1.19850	1.19846	1.19847	21	0	1
2021.03.11	23:47:00	1.19846	1.19847	1.19840	1.19843	30	0	1
2021.03.11	23:48:00	1.19843	1.19846	1.19840	1.19842	22	0	1
2021.03.11	23:49:00	1.19842	1.19848	1.19842	1.19847	32	0	1
2021.03.11	23:50:00	1.19845	1.19848	1.19834	1.19843	29	0	1
2021.03.11	23:51:00	1.19861	1.19863	1.19855	1.19856	16	0	1
2021.03.11	23:52:00	1.19856	1.19866	1.19854	1.19854	21	0	1
2021.03.11	23:53:00	1.19854	1.19858	1.19853	1.19858	21	0	1
2021.03.11	23:54:00	1.19859	1.19859	1.19855	1.19858	18	0	1
2021.03.11	23:55:00	1.19858	1.19858	1.19839	1.19843	32	0	2
2021.03.11	23:56:00	1.19842	1.19849	1.19842	1.19848	15	0	1
2021.03.11	23:57:00	1.19848	1.19850	1.19843	1.19848	20	0	1
2021.03.11	23:58:00	1.19848	1.19853	1.19848	1.19853	12	0	1
2021.03.11	23:59:00	1.19853	1.19855	1.19845	1.19851	17	0	2
2021.03.12	00:00:00	1.19850	1.19850	1.19796	1.19799	16	0	12
2021.03.12	00:01:00	1.19819	1.19819	1.19809	1.19818	4	0	8
2021.03.12	00:02:00	1.19836	1.19836	1.19807	1.19807	5	0	8
2021.03.12	00:03:00	1.19832	1.19832	1.19827	1.19827	2	0	8
2021.03.12	00:04:00	1.19826	1.19834	1.19826	1.19826	6	0	6
2021.03.12	00:05:00	1.19808	1.19827	1.19808	1.19827	7	0	28
2021.03.12	00:06:00	1.19825	1.19825	1.19825	1.19825	1	0	28
2021.03.12	00:07:00	1.19825	1.19825	1.19815	1.19820	10	0	28
2021.03.12	00:08:00	1.19820	1.19821	1.19817	1.19820	5	0	28
2021.03.12	00:09:00	1.19818	1.19818	1.19814	1.19814	5	0	28
2021.03.12	00:10:00	1.19815	1.19818	1.19815	1.19818	5	0	28
2021.03.12	00:11:00	1.19819	1.19819	1.19816	1.19816	2	0	28
2021.03.12	00:12:00	1.19816	1.19819	1.19816	1.19819	2	0	28
2021.03.12	00:13:00	1.19821	1.19821	1.19809	1.19816	4	0	28
2021.03.12	00:14:00	1.19821	1.19832	1.19821	1.19831	6	0	21
2021.03.12	00:15:00	1.19831	1.19832	1.19825	1.19832	6	0	21
2021.03.12	00:16:00	1.19831	1.19831	1.19824	1.19824	5	0	22
2021.03.12	00:17:00	1.19824	1.19831	1.19824	1.19824	4	0	7
2021.03.12	00:18:00	1.19822	1.19822	1.19820	1.19822	8	0	10
2021.03.12	00:19:00	1.19822	1.19822	1.19821	1.19822	3	0	28
2021.03.12	00:20:00	1.19818	1.19822	1.19815	1.19820	10	0	15
2021.03.12	00:21:00	1.19819	1.19819	1.19819	1.19819	1	0	28
2021.03.12	00:22:00	1.19819	1.19819	1.19814	1.19814	4	0	17
2021.03.12	00:23:00	1.19818	1.19822	1.19815	1.19819	6	0	13
2021.03.12	00:24:00	1.19822	1.19823	1.19822	1.19823	2	0	28
2021.03.12	00:25:00	1.19818	1.19823	1.19818	1.19823	7	0	27
2021.03.12	00:26:00	1.19822	1.19822	1.19815	1.19821	11	0	28
2021.03.12	00:27:00	1.19814	1.19830	1.19813	1.19830	7	0	8
2021.03.12	00:28:00	1.19837	1.19859	1.19829	1.19850	12	0	5
2021.03.12	00:29:00	1.19841	1.19841	1.19838	1.19838	3	0	23
2021.03.12	00:30:00	1.19838	1.19841	1.19838	1.19839	24	0	23
2021.03.12	00:31:00	1.19840	1.19841	1.19839	1.19841	7	0	23
2021.03.12	00:32:00	1.19841	1.19842	1.19837	1.19841	11	0	21
2021.03.12	00:33:00	1.19840	1.19842	1.19838	1.19840	7	0	22
2021.03.12	00:34:00	1.19840	1.19840	1.19837	1.19837	6	0	24
2021.03.12	00:35:00	1.19835	1.19839	1.19835	1.19839	4	0	25
2021.03.12	00:36:00	1.19836	1.19837	1.19836	1.19836	3	0	27
2021.03.12	00:37:00	1.19836	1.19837	1.19836	1.19836	3	0	27
2021.03.12	00:38:00	1.19836	1.19838	1.19835	1.19837	6	0	27
2021.03.12	00:39:00	1.19837	1.19839	1.19836	1.19836	5	0	27
2021.03.12	00:40:00	1.19836	1.19838	1.19836	1.19837	5	0	28
2021.03.12	00:41:00	1.19837	1.19839	1.19835	1.19835	5	0	28
2021.03.12	00:42:00	1.19836	1.19836	1.19830	1.19830	3	0	28
2021.03.12	00:43:00	1.19830	1.19834	1.19825	1.19825	10	0	25
2021.03.12	00:44:00	1.19821	1.19825	1.19816	1.19823	6	0	25
2021.03.12	00:45:00	1.19823	1.19825	1.19816	1.19822	4	0	26
2021.03.12	00:46:00	1.19825	1.19825	1.19822	1.19823	6	0	21
2021.03.12	00:47:00	1.19825	1.19825	1.19823	1.19823	2	0	24
2021.03.12	00:48:00	1.19823	1.19825	1.19823	1.19825	3	0	24
2021.03.12	00:49:00	1.19824	1.19825	1.19816	1.19825	6	0	22
2021.03.12	00:50:00	1.19817	1.19825	1.19817	1.19825	2	0	28
2021.03.12	00:51:00	1.19823	1.19825	1.19817	1.19824	7	0	19
2021.03.12	00:52:00	1.19824	1.19829	1.19824	1.19826	6	0	5
2021.03.12	00:53:00	1.19825	1.19826	1.19819	1.19825	5	0	21
2021.03.12	00:54:00	1.19825	1.19826	1.19825	1.19826	2	0	19
2021.03.12	00:55:00	1.19825	1.19828	1.19819	1.19828	5	0	18
2021.03.12	00:56:00	1.19828	1.19829	1.19819	1.19825	7	0	16
2021.03.12	00:57:00	1.19820	1.19826	1.19820	1.19824	6	0	16
2021.03.12	00:58:00	1.19823	1.19825	1.19822	1.19825	3	0	17
2021.03.12	00:59:00	1.19820	1.19826	1.19820	1.19824	12	0	17
2021.03.12	01:00:00	1.19824	1.19833	1.19819	1.19827	67	0	6
2021.03.12	01:01:00	1.19827	1.19840	1.19826	1.19836	41	0	1
2021.03.12	01:02:00	1.19836	1.19845	1.19836	1.19845	25	0	1
2021.03.12	01:03:00	1.19845	1.19849	1.19844	1.19849	39	0	1
2021.03.12	01:04:00	1.19849	1.19849	1.19841	1.19844	26	0	1
2021.03.12	01:05:00	1.19844	1.19844	1.19841	1.19841	26	0	1
2021.03.12	01:06:00	1.19841	1.19850	1.19841	1.19849	21	0	1
2021.03.12	01:07:00	1.19848	1.19849	1.19846	1.19847	7	0	1
2021.03.12	01:08:00	1.19847	1.19849	1.19845	1.19849	7	0	1
2021.03.12	01:09:00	1.19848	1.19848	1.19839	1.19839	24	0	1
2021.03.12	01:10:00	1.19839	1.19839	1.19834	1.19834	9	0	2
2021.03.12	01:11:00	1.19835	1.19838	1.19825	1.19829	32	0	1
2021.03.12	01:12:00	1.19830	1.19845	1.19827	1.19843	47	0	1
2021.03.12	01:13:00	1.19843	1.19851	1.19843	1.19851	33	0	2
2021.03.12	01:14:00	1.19850	1.19871	1.19850	1.19868	68	0	1
2021.03.12	01:15:00	1.19868	1.19871	1.19867	1.19867	42	0	3
2021.03.12	01:16:00	1.19866	1.19869	1.19860	1.19862	30	0	1
2021.03.12	01:17:00	1.19862	1.19866	1.19859	1.19861	29	0	2
2021.03.12	01:18:00	1.19861	1.19863	1.19857	1.19862	12	0	1
2021.03.12	01:19:00	1.19862	1.19865	1.19859	1.19862	11	0	1
2021.03.12	01:20:00	1.19862	1.19874	1.19862	1.19867	38	0	1
2021.03.12	01:21:00	1.19863	1.19866	1.19857	1.19857	21	0	1
2021.03.12	01:22:00	1.19857	1.19867	1.19857	1.19866	26	0	2
2021.03.12	01:23:00	1.19865	1.19866	1.19862	1.19865	15	0	1
2021.03.12	01:24:00	1.19864	1.19864	1.19855	1.19862	33	0	1
2021.03.12	01:25:00	1.19861	1.19861	1.19856	1.19858	12	0	1
2021.03.12	01:26:00	1.19857	1.19857	1.19850	1.19850	17	0	1
2021.03.12	01:27:00	1.19852	1.19857	1.19850	1.19856	29	0	2
2021.03.12	01:28:00	1.19857	1.19870	1.19857	1.19869	17	0	1
2021.03.12	01:29:00	1.19869	1.19874	1.19867	1.19874	16	0	1
2021.03.12	01:30:00	1.19873	1.19875	1.19870	1.19870	21	0	1
2021.03.12	01:31:00	1.19870	1.19873	1.19867	1.19872	20	0	1
2021.03.12	01:32:00	1.19871	1.19874	1.19870	1.19874	13	0	1
2021.03.12	01:33:00	1.19874	1.19875	1.19872	1.19872	12	0	1
2021.03.12	01:34:00	1.19872	1.19876	1.19872	1.19872	8	0	1
2021.03.12	01:35:00	1.19872	1.19872	1.19861	1.19861	20	0	1
2021.03.12	01:36:00	1.19861	1.19869	1.19858	1.19858	21	0	2
2021.03.12	01:37:00	1.19856	1.19856	1.19849	1.19849	4	0	4
2021.03.12	01:38:00	1.19849	1.19850	1.19847	1.19848	12	0	4
2021.03.12	01:39:00	1.19849	1.19849	1.19841	1.19843	25	0	2
2021.03.12	01:40:00	1.19842	1.19852	1.19838	1.19848	38	0	1
2021.03.12	01:41:00	1.19848	1.19849	1.19840	1.19840	8	0	1
2021.03.12	01:42:00	1.19840	1.19846	1.19838	1.19838	29	0	2
2021.03.12	01:43:00	1.19838	1.19840	1.19834	1.19834	17	0	2
2021.03.12	01:44:00	1.19834	1.19834	1.19823	1.19825	72	0	1
2021.03.12	01:45:00	1.19826	1.19837	1.19811	1.19816	79	0	1
2021.03.12	01:46:00	1.19818	1.19826	1.19809	1.19819	82	0	1
2021.03.12	01:47:00	1.19819	1.19822	1.19812	1.19813	39	0	2
2021.03.12	01:48:00	1.19813	1.19816	1.19809	1.19813	62	0	2
2021.03.12	01:49:00	1.19814	1.19823	1.19809	1.19821	51	0	1
2021.03.12	01:50:00	1.19821	1.19826	1.19821	1.19824	16	0	2
2021.03.12	01:51:00	1.19824	1.19825	1.19824	1.19824	3	0	2
2021.03.12	01:52:00	1.19824	1.19824	1.19823	1.19824	3	0	1
2021.03.12	01:53:00	1.19824	1.19825	1.19821	1.19823	17	0	2
2021.03.12	01:54:00	1.19823	1.19830	1.19822	1.19825	19	0	1
2021.03.12	01:55:00	1.19825	1.19825	1.19821	1.19822	21	0	1
2021.03.12	01:56:00	1.19822	1.19823	1.19819	1.19821	22	0	3
2021.03.12	01:57:00	1.19821	1.19824	1.19815	1.19822	37	0	1
2021.03.12	01:58:00	1.19824	1.19832	1.19813	1.19814	35	0	1
2021.03.12	01:59:00	1.19814	1.19821	1.19808	1.19808	66	0	1
2021.03.12	02:00:00	1.19808	1.19818	1.19808	1.19817	70	0	1
2021.03.12	02:01:00	1.19817	1.19825	1.19814	1.19825	78	0	1
2021.03.12	02:02:00	1.19824	1.19834	1.19813	1.19813	71	0	1
2021.03.12	02:03:00	1.19813	1.19827	1.19813	1.19822	33	0	1
2021.03.12	02:04:00	1.19822	1.19834	1.19821	1.19833	33	0	1
2021.03.12	02:05:00	1.19833	1.19844	1.19833	1.19843	22	0	1
2021.03.12	02:06:00	1.19844	1.19845	1.19838	1.19838	19	0	1
2021.03.12	02:07:00	1.19838	1.19841	1.19825	1.19826	28	0	1
2021.03.12	02:08:00	1.19825	1.19838	1.19824	1.19838	37	0	2
2021.03.12	02:09:00	1.19838	1.19840	1.19828	1.19833	34	0	1
2021.03.12	02:10:00	1.19832	1.19838	1.19826	1.19838	48	0	1
